State FIPS Code,County FIPS Code,Postal Code,Name,Poverty Estimate All Ages,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent All Ages,90% CI Lower Bound,90% CI Upper Bound
12,23,FL,Columbia County,10722.00,8574.00,12870.00,16.50,13.20,19.80
12,27,FL,DeSoto County,8117.00,6703.00,9531.00,25.50,21.10,29.90
12,29,FL,Dixie County,3599.00,2783.00,4415.00,23.40,18.10,28.70
12,31,FL,Duval County,146090.00,131019.00,161161.00,14.90,13.40,16.40
12,33,FL,Escambia County,56350.00,49848.00,62852.00,18.50,16.40,20.60
12,35,FL,Flagler County,12373.00,10379.00,14367.00,10.30,8.60,12.00
12,37,FL,Franklin County,2277.00,1786.00,2768.00,21.00,16.50,25.50
12,39,FL,Gadsden County,10645.00,9159.00,12131.00,25.80,22.20,29.40
12,41,FL,Gilchrist County,2644.00,2070.00,3218.00,15.30,12.00,18.60
12,43,FL,Glades County,2123.00,1670.00,2576.00,19.20,15.10,23.30
12,45,FL,Gulf County,2190.00,1678.00,2702.00,15.70,12.00,19.40
12,47,FL,Hamilton County,2933.00,2294.00,3572.00,25.70,20.10,31.30
12,49,FL,Hardee County,5268.00,4197.00,6339.00,21.90,17.50,26.30
12,51,FL,Hendry County,8678.00,7062.00,10294.00,21.70,17.70,25.70
12,53,FL,Hernando County,23828.00,20142.00,27514.00,12.00,10.10,13.90
12,55,FL,Highlands County,15428.00,12579.00,18277.00,15.10,12.30,17.90
12,57,FL,Hillsborough County,208765.00,196150.00,221380.00,14.30,13.40,15.20
12,59,FL,Holmes County,3613.00,2780.00,4446.00,20.00,15.40,24.60
12,61,FL,Indian River County,18938.00,15865.00,22011.00,11.70,9.80,13.60
12,63,FL,Jackson County,8499.00,6929.00,10069.00,20.60,16.80,24.40
12,65,FL,Jefferson County,2181.00,1664.00,2698.00,16.40,12.50,20.30
12,67,FL,Lafayette County,1360.00,1019.00,1701.00,18.90,14.10,23.70
12,69,FL,Lake County,39022.00,32225.00,45819.00,10.00,8.30,11.70
12,71,FL,Lee County,95012.00,86022.00,104002.00,12.20,11.00,13.40
12,73,FL,Leon County,45137.00,39713.00,50561.00,16.20,14.30,18.10
12,75,FL,Levy County,8228.00,6694.00,9762.00,18.80,15.30,22.30
12,77,FL,Liberty County,1391.00,1069.00,1713.00,23.10,17.80,28.40
12,79,FL,Madison County,3585.00,2752.00,4418.00,21.80,16.70,26.90
12,81,FL,Manatee County,40642.00,34786.00,46498.00,9.90,8.50,11.30
12,83,FL,Marion County,50984.00,43423.00,58545.00,13.60,11.60,15.60
12,85,FL,Martin County,17768.00,15144.00,20392.00,11.40,9.70,13.10
12,86,FL,Miami-Dade County,398855.00,373824.00,423886.00,15.20,14.20,16.20
12,87,FL,Monroe County,8907.00,7206.00,10608.00,11.00,8.90,13.10
12,89,FL,Nassau County,9280.00,7797.00,10763.00,9.90,8.30,11.50
12,91,FL,Okaloosa County,20091.00,16556.00,23626.00,9.70,8.00,11.40
12,93,FL,Okeechobee County,7841.00,6448.00,9234.00,20.90,17.20,24.60
12,95,FL,Orange County,208064.00,191194.00,224934.00,14.90,13.70,16.10
12,97,FL,Osceola County,53195.00,46017.00,60373.00,13.30,11.50,15.10
12,99,FL,Palm Beach County,171280.00,156914.00,185646.00,11.60,10.60,12.60
12,101,FL,Pasco County,67129.00,59441.00,74817.00,11.60,10.30,12.90
12,103,FL,Pinellas County,115468.00,105953.00,124983.00,12.30,11.30,13.30
12,105,FL,Polk County,115547.00,105727.00,125367.00,15.60,14.30,16.90
12,107,FL,Putnam County,19159.00,16450.00,21868.00,26.30,22.60,30.00
12,109,FL,St. Johns County,18142.00,14842.00,21442.00,6.30,5.20,7.40
12,111,FL,St. Lucie County,38819.00,32047.00,45591.00,11.40,9.40,13.40
12,113,FL,Santa Rosa County,16609.00,13127.00,20091.00,8.90,7.00,10.80
12,115,FL,Sarasota County,37895.00,32020.00,43770.00,8.60,7.30,9.90
12,117,FL,Seminole County,43726.00,37591.00,49861.00,9.40,8.10,10.70
12,119,FL,Sumter County,12096.00,9906.00,14286.00,9.50,7.80,11.20
12,121,FL,Suwannee County,8648.00,7000.00,10296.00,20.60,16.70,24.50
12,123,FL,Taylor County,3889.00,2965.00,4813.00,20.10,15.30,24.90
12,125,FL,Union County,2536.00,1970.00,3102.00,22.70,17.60,27.80
12,127,FL,Volusia County,75803.00,68095.00,83511.00,13.80,12.40,15.20
12,129,FL,Wakulla County,3164.00,2279.00,4049.00,10.10,7.30,12.90
12,131,FL,Walton County,9632.00,7808.00,11456.00,12.40,10.10,14.70
12,133,FL,Washington County,4395.00,3504.00,5286.00,19.20,15.30,23.10
13,0,GA,Georgia,1493837.00,1463589.00,1524085.00,14.20,13.90,14.50
13,1,GA,Appling County,3292.00,2554.00,4030.00,18.20,14.10,22.30
13,3,GA,Atkinson County,1983.00,1570.00,2396.00,23.80,18.80,28.80
13,5,GA,Bacon County,2522.00,1997.00,3047.00,23.40,18.50,28.30
13,7,GA,Baker County,728.00,566.00,890.00,25.90,20.10,31.70
13,9,GA,Baldwin County,9332.00,7783.00,10881.00,24.40,20.40,28.40
13,11,GA,Banks County,2363.00,1848.00,2878.00,12.80,10.00,15.60
13,13,GA,Barrow County,8262.00,6676.00,9848.00,9.60,7.80,11.40
13,15,GA,Bartow County,12677.00,10063.00,15291.00,11.60,9.20,14.00
13,17,GA,Ben Hill County,3731.00,2859.00,4603.00,22.10,16.90,27.30
13,19,GA,Berrien County,3091.00,2392.00,3790.00,17.20,13.30,21.10
13,21,GA,Bibb County,36780.00,32542.00,41018.00,24.50,21.70,27.30
13,23,GA,Bleckley County,2153.00,1703.00,2603.00,19.00,15.00,23.00
13,25,GA,Brantley County,3310.00,2646.00,3974.00,18.40,14.70,22.10
13,27,GA,Brooks County,3809.00,3016.00,4602.00,23.50,18.60,28.40
13,29,GA,Bryan County,3766.00,2878.00,4654.00,8.10,6.20,10.00
13,31,GA,Bulloch County,16122.00,13384.00,18860.00,21.30,17.70,24.90
13,33,GA,Burke County,4961.00,3860.00,6062.00,20.70,16.10,25.30
13,35,GA,Butts County,3195.00,2388.00,4002.00,14.00,10.50,17.50
13,37,GA,Calhoun County,1380.00,1054.00,1706.00,34.00,26.00,42.00
13,39,GA,Camden County,6323.00,5043.00,7603.00,11.80,9.40,14.20
13,43,GA,Candler County,2371.00,1827.00,2915.00,22.00,16.90,27.10
13,45,GA,Carroll County,19224.00,16296.00,22152.00,16.30,13.80,18.80
13,47,GA,Catoosa County,7873.00,6155.00,9591.00,11.60,9.10,14.10
13,49,GA,Charlton County,2575.00,2018.00,3132.00,24.60,19.30,29.90
13,51,GA,Chatham County,43618.00,37234.00,50002.00,15.50,13.20,17.80
13,53,GA,Chattahoochee County,1114.00,845.00,1383.00,16.50,12.50,20.50
13,55,GA,Chattooga County,4768.00,3897.00,5639.00,20.20,16.50,23.90
13,57,GA,Cherokee County,18933.00,15904.00,21962.00,7.00,5.90,8.10
13,59,GA,Clarke County,25418.00,21536.00,29300.00,21.50,18.20,24.80
13,61,GA,Clay County,686.00,513.00,859.00,24.30,18.20,30.40
13,63,GA,Clayton County,55143.00,47432.00,62854.00,18.90,16.30,21.50
13,65,GA,Clinch County,1590.00,1277.00,1903.00,23.90,19.20,28.60
13,67,GA,Cobb County,72765.00,64177.00,81353.00,9.60,8.50,10.70
13,69,GA,Coffee County,10440.00,8859.00,12021.00,26.00,22.10,29.90
13,71,GA,Colquitt County,10027.00,8231.00,11823.00,22.40,18.40,26.40
13,73,GA,Columbia County,11580.00,9411.00,13749.00,7.30,5.90,8.70
13,75,GA,Cook County,3435.00,2704.00,4166.00,20.10,15.80,24.40
13,77,GA,Coweta County,12129.00,9691.00,14567.00,8.10,6.50,9.70
13,79,GA,Crawford County,1962.00,1514.00,2410.00,16.30,12.60,20.00
13,81,GA,Crisp County,4729.00,3566.00,5892.00,24.20,18.30,30.10
13,83,GA,Dade County,1728.00,1280.00,2176.00,11.30,8.40,14.20
13,85,GA,Dawson County,2556.00,2004.00,3108.00,9.00,7.00,11.00
13,87,GA,Decatur County,6635.00,5238.00,8032.00,23.80,18.80,28.80
13,89,GA,DeKalb County,108081.00,94463.00,121699.00,14.50,12.70,16.30
13,91,GA,Dodge County,4620.00,3828.00,5412.00,25.60,21.20,30.00
13,93,GA,Dooly County,2108.00,1559.00,2657.00,22.50,16.60,28.40
13,95,GA,Dougherty County,21155.00,17320.00,24990.00,26.10,21.40,30.80
13,97,GA,Douglas County,18540.00,15334.00,21746.00,12.80,10.60,15.00
13,99,GA,Early County,2730.00,2139.00,3321.00,26.10,20.50,31.70
13,101,GA,Echols County,794.00,602.00,986.00,21.60,16.40,26.80
13,103,GA,Effingham County,6045.00,4824.00,7266.00,9.20,7.30,11.10
13,105,GA,Elbert County,3710.00,2867.00,4553.00,19.20,14.80,23.60
13,107,GA,Emanuel County,5156.00,4172.00,6140.00,24.10,19.50,28.70
13,109,GA,Evans County,2447.00,1900.00,2994.00,23.90,18.60,29.20
13,111,GA,Fannin County,3397.00,2619.00,4175.00,13.20,10.20,16.20
13,113,GA,Fayette County,7752.00,6268.00,9236.00,6.50,5.30,7.70
13,115,GA,Floyd County,15376.00,12494.00,18258.00,16.20,13.20,19.20
13,117,GA,Forsyth County,13636.00,11252.00,16020.00,5.30,4.40,6.20
13,119,GA,Franklin County,3792.00,3031.00,4553.00,16.50,13.20,19.80
13,121,GA,Fulton County,142028.00,126658.00,157398.00,13.70,12.20,15.20
13,123,GA,Gilmer County,4449.00,3513.00,5385.00,14.00,11.10,16.90
13,125,GA,Glascock County,436.00,335.00,537.00,15.30,11.80,18.80
13,127,GA,Glynn County,13760.00,11174.00,16346.00,16.50,13.40,19.60
13,129,GA,Gordon County,7364.00,5879.00,8849.00,12.80,10.20,15.40
13,131,GA,Grady County,5741.00,4715.00,6767.00,22.40,18.40,26.40
13,133,GA,Greene County,2716.00,2072.00,3360.00,14.00,10.70,17.30
13,135,GA,Gwinnett County,102953.00,92383.00,113523.00,10.80,9.70,11.90
13,137,GA,Habersham County,5918.00,4683.00,7153.00,13.30,10.50,16.10
13,139,GA,Hall County,24666.00,21182.00,28150.00,12.10,10.40,13.80
13,141,GA,Hancock County,2228.00,1691.00,2765.00,30.50,23.20,37.80
13,143,GA,Haralson County,4514.00,3541.00,5487.00,14.90,11.70,18.10
13,145,GA,Harris County,2899.00,2262.00,3536.00,8.20,6.40,10.00
13,147,GA,Hart County,4075.00,3182.00,4968.00,15.80,12.30,19.30
13,149,GA,Heard County,1969.00,1558.00,2380.00,17.20,13.60,20.80
13,151,GA,Henry County,23188.00,19583.00,26793.00,9.50,8.00,11.00
13,153,GA,Houston County,19058.00,15687.00,22429.00,11.60,9.60,13.60
13,155,GA,Irwin County,1817.00,1406.00,2228.00,21.40,16.50,26.30
13,157,GA,Jackson County,9491.00,8127.00,10855.00,11.90,10.20,13.60
13,159,GA,Jasper County,2232.00,1756.00,2708.00,14.70,11.60,17.80
13,161,GA,Jeff Davis County,2861.00,2209.00,3513.00,19.40,15.00,23.80
13,163,GA,Jefferson County,3037.00,2286.00,3788.00,20.30,15.30,25.30
13,165,GA,Jenkins County,2052.00,1553.00,2551.00,27.40,20.70,34.10
13,167,GA,Johnson County,2041.00,1572.00,2510.00,26.70,20.60,32.80
13,169,GA,Jones County,3513.00,2768.00,4258.00,12.50,9.90,15.10
13,171,GA,Lamar County,2550.00,1938.00,3162.00,14.10,10.70,17.50
13,173,GA,Lanier County,1924.00,1524.00,2324.00,19.80,15.70,23.90
13,175,GA,Laurens County,10614.00,9064.00,12164.00,21.90,18.70,25.10
13,177,GA,Lee County,3163.00,2390.00,3936.00,9.80,7.40,12.20
13,179,GA,Liberty County,11429.00,9656.00,13202.00,18.10,15.30,20.90
13,181,GA,Lincoln County,1266.00,969.00,1563.00,16.50,12.60,20.40
13,183,GA,Long County,2467.00,1880.00,3054.00,14.60,11.10,18.10
13,185,GA,Lowndes County,27652.00,24897.00,30407.00,24.40,22.00,26.80
13,187,GA,Lumpkin County,4246.00,3370.00,5122.00,13.60,10.80,16.40
13,189,GA,McDuffie County,4182.00,3275.00,5089.00,19.60,15.40,23.80
13,191,GA,McIntosh County,2367.00,1920.00,2814.00,21.40,17.40,25.40
13,193,GA,Macon County,3132.00,2462.00,3802.00,30.30,23.80,36.80
13,195,GA,Madison County,4611.00,3788.00,5434.00,15.10,12.40,17.80
13,197,GA,Marion County,1580.00,1223.00,1937.00,21.30,16.50,26.10
13,199,GA,Meriwether County,4468.00,3655.00,5281.00,21.70,17.70,25.70
13,201,GA,Miller County,1400.00,1135.00,1665.00,24.20,19.60,28.80
13,205,GA,Mitchell County,4790.00,3688.00,5892.00,24.70,19.00,30.40
13,207,GA,Monroe County,3221.00,2487.00,3955.00,11.70,9.00,14.40
13,209,GA,Montgomery County,1647.00,1286.00,2008.00,20.80,16.30,25.30
13,211,GA,Morgan County,2222.00,1670.00,2774.00,10.90,8.20,13.60
13,213,GA,Murray County,6208.00,4916.00,7500.00,15.70,12.40,19.00
13,215,GA,Muscogee County,40496.00,35553.00,45439.00,20.40,17.90,22.90
13,217,GA,Newton County,14185.00,11144.00,17226.00,12.50,9.80,15.20
13,219,GA,Oconee County,2577.00,2002.00,3152.00,6.00,4.70,7.30
13,221,GA,Oglethorpe County,2010.00,1559.00,2461.00,13.40,10.40,16.40
13,223,GA,Paulding County,13209.00,10352.00,16066.00,7.60,5.90,9.30
13,225,GA,Peach County,5304.00,4193.00,6415.00,19.50,15.40,23.60
13,227,GA,Pickens County,3452.00,2699.00,4205.00,10.30,8.10,12.50
13,229,GA,Pierce County,3052.00,2316.00,3788.00,15.40,11.70,19.10
13,231,GA,Pike County,1859.00,1463.00,2255.00,9.70,7.60,11.80
13,233,GA,Polk County,7598.00,6166.00,9030.00,17.70,14.40,21.00
13,235,GA,Pulaski County,1862.00,1428.00,2296.00,20.90,16.00,25.80
13,237,GA,Putnam County,3635.00,2847.00,4423.00,16.20,12.70,19.70
13,239,GA,Quitman County,547.00,424.00,670.00,24.50,19.00,30.00
13,241,GA,Rabun County,2109.00,1609.00,2609.00,12.50,9.50,15.50
13,243,GA,Randolph County,1702.00,1338.00,2066.00,28.10,22.10,34.10
13,245,GA,Richmond County,41249.00,36281.00,46217.00,21.40,18.80,24.00
13,247,GA,Rockdale County,12697.00,10177.00,15217.00,13.60,10.90,16.30
13,249,GA,Schley County,718.00,551.00,885.00,16.10,12.40,19.80
13,251,GA,Screven County,2769.00,2103.00,3435.00,20.30,15.40,25.20
13,253,GA,Seminole County,2124.00,1650.00,2598.00,23.30,18.10,28.50
13,255,GA,Spalding County,14186.00,12138.00,16234.00,21.30,18.20,24.40
13,257,GA,Stephens County,4391.00,3550.00,5232.00,16.70,13.50,19.90
13,259,GA,Stewart County,1288.00,966.00,1610.00,31.40,23.50,39.30
13,261,GA,Sumter County,7727.00,6494.00,8960.00,27.90,23.40,32.40
13,263,GA,Talbot County,1333.00,1049.00,1617.00,23.30,18.30,28.30
13,265,GA,Taliaferro County,358.00,273.00,443.00,23.00,17.60,28.40
13,267,GA,Tattnall County,5359.00,4408.00,6310.00,28.00,23.00,33.00
13,269,GA,Taylor County,1744.00,1349.00,2139.00,22.70,17.60,27.80
13,271,GA,Telfair County,3027.00,2354.00,3700.00,30.20,23.50,36.90
13,273,GA,Terrell County,2309.00,1756.00,2862.00,26.60,20.20,33.00
13,275,GA,Thomas County,8615.00,7037.00,10193.00,19.10,15.60,22.60
13,277,GA,Tift County,8484.00,6964.00,10004.00,21.40,17.60,25.20
13,279,GA,Toombs County,6087.00,4909.00,7265.00,22.90,18.50,27.30
13,281,GA,Towns County,1585.00,1235.00,1935.00,13.60,10.60,16.60
13,283,GA,Treutlen County,1300.00,969.00,1631.00,21.80,16.20,27.40
13,285,GA,Troup County,10559.00,8209.00,12909.00,15.60,12.10,19.10
13,287,GA,Turner County,2247.00,1717.00,2777.00,26.20,20.00,32.40
13,289,GA,Twiggs County,1634.00,1269.00,1999.00,21.10,16.40,25.80
13,291,GA,Union County,3035.00,2353.00,3717.00,12.00,9.30,14.70
13,293,GA,Upson County,5129.00,4048.00,6210.00,18.80,14.80,22.80
13,295,GA,Walker County,9524.00,7439.00,11609.00,14.20,11.10,17.30
13,297,GA,Walton County,10602.00,8502.00,12702.00,10.70,8.60,12.80
13,299,GA,Ware County,8158.00,6712.00,9604.00,24.30,20.00,28.60
13,301,GA,Warren County,1321.00,1028.00,1614.00,25.60,19.90,31.30
13,303,GA,Washington County,4057.00,3145.00,4969.00,22.60,17.50,27.70
13,305,GA,Wayne County,6988.00,6046.00,7930.00,24.70,21.40,28.00
13,307,GA,Webster County,481.00,375.00,587.00,20.40,15.90,24.90
13,309,GA,Wheeler County,1692.00,1252.00,2132.00,33.20,24.60,41.80
13,311,GA,White County,3456.00,2696.00,4216.00,12.50,9.80,15.20
13,313,GA,Whitfield County,13655.00,11204.00,16106.00,13.40,11.00,15.80
13,315,GA,Wilcox County,1897.00,1466.00,2328.00,27.60,21.30,33.90
13,317,GA,Wilkes County,1879.00,1446.00,2312.00,20.10,15.50,24.70
13,319,GA,Wilkinson County,1832.00,1473.00,2191.00,21.20,17.10,25.30
13,321,GA,Worth County,4178.00,3351.00,5005.00,20.60,16.50,24.70
15,0,HI,Hawaii,152656.00,146272.00,159040.00,10.90,10.40,11.40
15,1,HI,Hawaii County,29361.00,24817.00,33905.00,14.70,12.40,17.00
15,3,HI,Honolulu County,96646.00,89507.00,103785.00,10.00,9.30,10.70
15,7,HI,Kauai County,8101.00,6682.00,9520.00,11.20,9.20,13.20
15,9,HI,Maui County,18548.00,15519.00,21577.00,11.40,9.50,13.30
16,0,ID,Idaho,202091.00,193474.00,210708.00,10.80,10.30,11.30
16,1,ID,Ada County,43285.00,38051.00,48519.00,8.70,7.70,9.70
16,3,ID,Adams County,590.00,453.00,727.00,12.80,9.80,15.80
16,5,ID,Bannock County,11121.00,9255.00,12987.00,12.90,10.70,15.10
16,7,ID,Bear Lake County,633.00,476.00,790.00,9.70,7.30,12.10
16,9,ID,Benewah County,1348.00,1061.00,1635.00,13.70,10.80,16.60
16,11,ID,Bingham County,5482.00,4326.00,6638.00,11.30,8.90,13.70
16,13,ID,Blaine County,1772.00,1360.00,2184.00,7.20,5.50,8.90
16,15,ID,Boise County,962.00,756.00,1168.00,12.00,9.40,14.60
16,17,ID,Bonner County,5761.00,4473.00,7049.00,11.80,9.20,14.40
16,19,ID,Bonneville County,12383.00,9938.00,14828.00,9.80,7.90,11.70
16,21,ID,Boundary County,1506.00,1148.00,1864.00,12.10,9.20,15.00
16,23,ID,Butte County,417.00,324.00,510.00,15.80,12.30,19.30
16,25,ID,Camas County,108.00,83.00,133.00,9.50,7.30,11.70
16,27,ID,Canyon County,26280.00,22635.00,29925.00,11.00,9.50,12.50
16,29,ID,Caribou County,696.00,532.00,860.00,9.80,7.50,12.10
16,31,ID,Cassia County,2803.00,2133.00,3473.00,11.30,8.60,14.00
16,33,ID,Clark County,113.00,86.00,140.00,14.30,10.90,17.70
16,35,ID,Clearwater County,1208.00,947.00,1469.00,14.80,11.60,18.00
16,37,ID,Custer County,554.00,416.00,692.00,12.60,9.50,15.70
16,39,ID,Elmore County,3166.00,2439.00,3893.00,11.30,8.70,13.90
16,41,ID,Franklin County,1192.00,927.00,1457.00,8.20,6.40,10.00
16,43,ID,Fremont County,1546.00,1189.00,1903.00,11.80,9.10,14.50
16,45,ID,Gem County,2437.00,1929.00,2945.00,12.40,9.80,15.00
16,47,ID,Gooding County,1707.00,1265.00,2149.00,10.90,8.10,13.70
16,49,ID,Idaho County,2232.00,1709.00,2755.00,13.50,10.30,16.70
16,51,ID,Jefferson County,2540.00,1939.00,3141.00,8.00,6.10,9.90
16,53,ID,Jerome County,3088.00,2479.00,3697.00,12.60,10.10,15.10
16,55,ID,Kootenai County,16927.00,14157.00,19697.00,9.50,7.90,11.10
16,57,ID,Latah County,5113.00,4310.00,5916.00,13.60,11.50,15.70
16,59,ID,Lemhi County,974.00,709.00,1239.00,12.00,8.70,15.30
16,61,ID,Lewis County,486.00,374.00,598.00,13.20,10.20,16.20
16,63,ID,Lincoln County,593.00,458.00,728.00,11.30,8.70,13.90
16,65,ID,Madison County,9330.00,7599.00,11061.00,17.60,14.30,20.90
16,67,ID,Minidoka County,3025.00,2484.00,3566.00,13.90,11.40,16.40
16,69,ID,Nez Perce County,6377.00,5513.00,7241.00,15.40,13.30,17.50
16,71,ID,Oneida County,493.00,378.00,608.00,10.80,8.30,13.30
16,73,ID,Owyhee County,1731.00,1342.00,2120.00,14.20,11.00,17.40
16,75,ID,Payette County,3126.00,2418.00,3834.00,12.00,9.30,14.70
16,77,ID,Power County,1001.00,756.00,1246.00,12.70,9.60,15.80
16,79,ID,Shoshone County,2404.00,1938.00,2870.00,17.90,14.40,21.40
16,81,ID,Teton County,907.00,694.00,1120.00,7.40,5.70,9.10
16,83,ID,Twin Falls County,12185.00,10251.00,14119.00,13.40,11.30,15.50
16,85,ID,Valley County,1015.00,793.00,1237.00,8.30,6.50,10.10
16,87,ID,Washington County,1476.00,1144.00,1808.00,13.70,10.60,16.80
17,0,IL,Illinois,1493042.00,1465135.00,1520949.00,12.10,11.90,12.30
17,1,IL,Adams County,7424.00,5941.00,8907.00,11.80,9.40,14.20
17,3,IL,Alexander County,1084.00,793.00,1375.00,21.80,16.00,27.60
17,5,IL,Bond County,2024.00,1578.00,2470.00,13.50,10.50,16.50
17,7,IL,Boone County,5341.00,4359.00,6323.00,10.10,8.20,12.00
17,9,IL,Brown County,758.00,573.00,943.00,16.60,12.60,20.60
17,11,IL,Bureau County,3929.00,3294.00,4564.00,12.10,10.10,14.10
17,13,IL,Calhoun County,434.00,328.00,540.00,10.10,7.60,12.60
17,15,IL,Carroll County,2093.00,1713.00,2473.00,13.50,11.00,16.00
17,17,IL,Cass County,1429.00,1083.00,1775.00,11.40,8.60,14.20
17,19,IL,Champaign County,28582.00,25048.00,32116.00,15.00,13.10,16.90
17,21,IL,Christian County,3823.00,2979.00,4667.00,12.00,9.40,14.60
17,23,IL,Clark County,1533.00,1146.00,1920.00,10.20,7.60,12.80
17,25,IL,Clay County,1827.00,1451.00,2203.00,14.10,11.20,17.00
17,27,IL,Clinton County,3152.00,2549.00,3755.00,9.10,7.40,10.80
17,29,IL,Coles County,7668.00,6270.00,9066.00,17.40,14.20,20.60
17,31,IL,Cook County,703874.00,679320.00,728428.00,13.80,13.30,14.30
17,33,IL,Crawford County,2334.00,1810.00,2858.00,13.60,10.60,16.60
17,35,IL,Cumberland County,1060.00,825.00,1295.00,10.40,8.10,12.70
17,37,IL,DeKalb County,13529.00,11659.00,15399.00,14.20,12.20,16.20
17,39,IL,De Witt County,1612.00,1268.00,1956.00,10.70,8.40,13.00
17,41,IL,Douglas County,1783.00,1402.00,2164.00,9.10,7.20,11.00
17,43,IL,DuPage County,62952.00,56328.00,69576.00,6.90,6.20,7.60
17,45,IL,Edgar County,2115.00,1617.00,2613.00,13.00,9.90,16.10
17,47,IL,Edwards County,722.00,567.00,877.00,12.00,9.40,14.60
17,49,IL,Effingham County,3158.00,2487.00,3829.00,9.30,7.30,11.30
17,51,IL,Fayette County,3011.00,2415.00,3607.00,15.30,12.30,18.30
17,53,IL,Ford County,1469.00,1178.00,1760.00,11.20,9.00,13.40
17,55,IL,Franklin County,6089.00,4897.00,7281.00,16.50,13.30,19.70
17,57,IL,Fulton County,4629.00,3825.00,5433.00,15.20,12.60,17.80
17,59,IL,Gallatin County,846.00,639.00,1053.00,17.40,13.20,21.60
17,61,IL,Greene County,1632.00,1283.00,1981.00,14.10,11.10,17.10
17,63,IL,Grundy County,3496.00,2766.00,4226.00,6.60,5.20,8.00
17,65,IL,Hamilton County,1032.00,796.00,1268.00,13.20,10.20,16.20
17,67,IL,Hancock County,2053.00,1646.00,2460.00,11.90,9.50,14.30
17,69,IL,Hardin County,680.00,508.00,852.00,18.70,14.00,23.40
17,71,IL,Henderson County,770.00,591.00,949.00,12.30,9.40,15.20
17,73,IL,Henry County,4560.00,3622.00,5498.00,9.50,7.50,11.50
17,75,IL,Iroquois County,2801.00,2206.00,3396.00,10.60,8.30,12.90
17,77,IL,Jackson County,11033.00,9171.00,12895.00,22.30,18.50,26.10
17,79,IL,Jasper County,905.00,680.00,1130.00,9.90,7.40,12.40
17,81,IL,Jefferson County,5309.00,4418.00,6200.00,15.30,12.70,17.90
17,83,IL,Jersey County,1914.00,1448.00,2380.00,9.30,7.00,11.60
17,85,IL,Jo Daviess County,1877.00,1456.00,2298.00,8.60,6.70,10.50
17,87,IL,Johnson County,1610.00,1220.00,2000.00,13.30,10.10,16.50
17,89,IL,Kane County,43982.00,37514.00,50450.00,8.60,7.30,9.90
17,91,IL,Kankakee County,13545.00,11453.00,15637.00,13.40,11.30,15.50
17,93,IL,Kendall County,6634.00,5310.00,7958.00,4.90,3.90,5.90
17,95,IL,Knox County,6653.00,5453.00,7853.00,14.70,12.10,17.30
17,97,IL,Lake County,58626.00,51789.00,65463.00,8.50,7.50,9.50
17,99,IL,La Salle County,13900.00,12043.00,15757.00,13.20,11.40,15.00
17,101,IL,Lawrence County,2459.00,1951.00,2967.00,19.20,15.20,23.20
17,103,IL,Lee County,4083.00,3326.00,4840.00,13.20,10.80,15.60
17,105,IL,Livingston County,3909.00,3118.00,4700.00,11.70,9.30,14.10
17,107,IL,Logan County,3238.00,2564.00,3912.00,13.50,10.70,16.30
17,109,IL,McDonough County,4256.00,3424.00,5088.00,17.90,14.40,21.40
17,111,IL,McHenry County,18456.00,15169.00,21743.00,6.00,4.90,7.10
17,113,IL,McLean County,21514.00,19294.00,23734.00,13.40,12.00,14.80
17,115,IL,Macon County,16893.00,14488.00,19298.00,17.10,14.70,19.50
17,117,IL,Macoupin County,6702.00,5706.00,7698.00,15.40,13.10,17.70
